time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,GFDL-ESM2M,FIO-ESM,CMCC-CMS,MPI-ESM-LR,FGOALS-g2,HadCM3,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,GISS-E2-R-CC,BNU-ESM,MIROC4h,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,CSIRO-Mk3L-1-2,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2019-10-01,5.94242538097e-05,1.86463783047e-05,3.96019377366e-05,5.16201010896e-05,2.04419255978e-05,4.18915034364e-05,2.88537869762e-05,2.47847883397e-05,4.1544209671e-05,4.0425033679e-05,1.98380212169e-05,2.62866996491e-05,5.02417053212e-05,5.13688499008e-05,1.66419863644e-05,2.91667465028e-05,4.61099355432e-05,5.19886253111e-05,3.1672050136e-05,3.06696161498e-05,2.34812541496e-05,2.39933032036e-05,2.85311132279e-05,,1.31605779188e-05,2.35685574119e-05,2.1155579816e-05,1.31881624725e-05,2.66516157288e-05,2.16893014482e-05,1.66644553493e-05,1.2790042466e-05,3.24463732871e-05,1.3488002484e-05,1.82480362128e-05,2.27667826948e-05,3.07763565659e-05,4.60680634167e-05,4.68136460248e-05,5.94293874959e-05,7.7904755504e-05,2.31486050152e-05,2.14529972557e-05,2.16591813477e-05
2019-11-01,5.32577036254e-05,5.47905646748e-05,4.18157447885e-05,5.9271993905e-05,2.98240720945e-05,2.74814113254e-05,5.74353367223e-05,6.53944556169e-05,7.803767791e-05,3.42517769241e-05,7.43864030179e-05,2.79610448706e-05,5.38347706121e-05,8.67849735576e-05,1.92738653303e-05,4.09749649995e-05,7.47031901743e-05,4.70387842597e-05,3.62108240855e-05,7.22697945127e-05,3.42667623146e-05,6.50946807986e-05,4.25561099264e-05,,3.54320165873e-05,7.88260171836e-05,4.50428415206e-05,1.92691327356e-05,3.4917339417e-05,5.42924404954e-05,7.53174130826e-05,2.16791870207e-05,9.45072488321e-05,5.90909735668e-05,2.66296246991e-05,3.04322205466e-05,1.91348595503e-05,4.30108072654e-05,3.80585556849e-05,3.37156298163e-05,6.00149597208e-05,5.0615105032e-05,1.40157786821e-05,3.99856480359e-05
2019-12-01,9.20491733095e-05,7.13160822367e-05,5.86989322506e-05,6.01572993446e-05,6.35148681896e-05,0.000124343768402,6.81605148462e-05,6.1576060086e-05,4.23594105693e-05,3.05501785078e-05,6.52960078393e-05,4.96227320218e-05,4.09418866184e-05,3.8751948575e-05,1.73074089876e-05,0.000103547534989,9.63848082133e-05,4.66176354621e-05,3.68218894437e-05,4.00606381337e-05,5.96110420601e-05,3.43415706791e-05,4.14690240921e-05,,6.09737879131e-05,7.80301205749e-05,3.74664923584e-05,2.82492639371e-05,2.90558482837e-05,4.99464326822e-05,3.82995302743e-05,7.38904308014e-05,5.2683018301e-05,8.05193380074e-05,4.27795894211e-05,4.77607455196e-05,3.17599549687e-05,2.87217028851e-05,7.34772564621e-05,3.48015749599e-05,7.3286982862e-05,5.55690387392e-05,6.0298576985e-05,3.73134291473e-05
2020-01-01,5.51547269164e-05,5.5581368185e-05,5.60046310923e-05,6.29922815278e-05,5.64844757618e-05,8.27399470533e-05,5.62073504885e-05,7.23831247472e-05,2.14786349716e-05,3.81438350511e-05,3.53062787932e-05,5.16332691041e-05,5.52942660761e-05,5.76885454523e-05,3.43288036674e-05,5.88171885256e-05,3.67004713033e-05,3.96816996613e-05,9.60037231077e-05,4.91086817385e-05,4.90128603714e-05,3.85538426902e-05,2.32366090664e-05,,2.29183598397e-05,1.99190571925e-05,6.01767569606e-05,2.49746442023e-05,4.63284559373e-05,6.01668308491e-05,3.08425868146e-05,2.71788450186e-05,5.61807405006e-05,4.38857714471e-05,6.59415090922e-05,3.38137250765e-05,6.52268104204e-05,5.82341042824e-05,4.97813367647e-05,5.85910174777e-05,5.29005960256e-05,1.87684625178e-05,2.02420659358e-05,8.184716707e-06
2020-02-01,3.18071820727e-05,5.45410939594e-05,5.40652254564e-05,2.49701678001e-05,4.21246067061e-05,5.45305757745e-05,6.36881109261e-05,3.55133375186e-05,3.8169941278e-05,4.21295618859e-05,7.16288964516e-05,2.372432019e-05,3.22359652879e-05,5.82098711415e-05,4.00591261756e-05,6.50814920598e-05,2.8326985869e-05,2.8233896766e-05,8.81520130254e-05,4.77465826814e-05,5.20828751986e-05,2.90346246553e-05,4.45306109443e-05,,5.34292614248e-05,6.38768084503e-05,4.02881232731e-05,4.1043195597e-05,2.8687303565e-05,3.39014318342e-05,5.99543036515e-05,2.8697248772e-05,3.58522454841e-05,8.36719946771e-05,4.12337540183e-05,4.68403999093e-05,5.80547881717e-05,5.05622879245e-05,3.92027067435e-05,4.14745109841e-05,4.39269567155e-05,3.58232397871e-05,5.19747529324e-05,5.06322941892e-05
2020-03-01,5.38682572715e-05,5.36327400672e-05,6.41923034198e-05,1.50862190793e-05,5.20102224376e-05,2.79184366567e-05,3.94146498625e-05,2.69299637044e-05,3.16069001201e-05,3.43689299977e-05,5.66890592988e-05,2.70337611073e-05,2.36015233592e-05,9.14348048225e-05,2.01813026641e-05,5.51596894726e-05,6.55147791154e-05,3.35827467476e-05,9.18264609936e-05,5.39778448086e-05,3.79498102726e-05,2.96180155096e-05,3.90593465794e-05,,3.74915326878e-05,3.51076125225e-05,6.36953263893e-05,1.34676844937e-05,1.67167130972e-05,6.17767892663e-05,4.23836011123e-05,2.84431704222e-05,2.99286357025e-05,5.98700854122e-05,3.46376436937e-05,5.95649317802e-05,1.90342425737e-05,2.23678887513e-05,4.99713060414e-05,2.25579353052e-05,3.16153546009e-05,3.41832672434e-05,3.66340722394e-05,3.34820518798e-05
2020-04-01,5.46740542025e-05,2.40154829823e-05,3.66289167514e-05,2.37037629063e-05,3.96193193713e-05,2.10849446376e-05,1.8159281795e-05,4.54583009871e-05,3.03048172403e-05,3.45451656661e-05,3.36181992073e-05,1.22008972085e-05,3.2482758373e-05,2.71553497961e-05,1.75463395993e-05,2.96801195515e-05,3.01898921212e-05,4.72091818817e-05,5.70514438247e-05,3.69659065649e-05,2.88299886254e-05,2.80509358769e-05,3.03757189999e-05,,3.53815702207e-05,3.0843719875e-05,3.60699705197e-05,2.91452116471e-05,2.9415231802e-05,3.06687305738e-05,4.67512864664e-05,2.84522701804e-05,3.98366718173e-05,4.18096634045e-05,2.89816271106e-05,3.38017130616e-05,1.8251958322e-05,3.51715286039e-05,3.82872673245e-05,3.53990046733e-05,5.33225784671e-05,2.92485952481e-05,4.93687475682e-05,2.44657329482e-05
2020-05-01,3.15504736201e-05,2.93606232108e-05,2.61165559788e-05,4.13441414935e-05,3.64376414331e-05,2.08418636854e-05,2.77411824624e-05,3.15856250901e-05,3.42593875151e-05,3.96276964238e-05,3.93844669209e-05,3.27631794426e-05,2.28689525708e-05,2.53301213628e-05,5.07957707669e-05,3.00203108495e-05,4.19461775372e-05,3.45986925367e-05,2.20676743387e-05,2.70284958166e-05,2.70072678177e-05,3.77655702929e-05,3.05108248604e-05,,2.62506249783e-05,1.08577211876e-05,1.68914957612e-05,2.60954563601e-05,1.74145488667e-05,2.61844185161e-05,2.69142694833e-05,3.85028154233e-05,2.27305440698e-05,4.26328698571e-05,2.04493389901e-05,1.55844945766e-05,1.53618771145e-05,3.42046454686e-05,2.04126238584e-05,3.70788280293e-05,3.94620727396e-05,5.15497273617e-05,2.41471412058e-05,1.81946136745e-05
2020-06-01,1.15487879871e-05,1.97805451957e-05,4.67304839731e-05,4.85856844534e-05,4.12780012387e-05,2.50786300967e-05,3.16448434855e-05,2.16916735683e-05,2.53695550782e-05,1.23827336912e-05,4.70795772192e-05,2.78251938744e-05,9.11014453019e-06,3.64369937285e-05,1.98909869941e-05,1.43529238038e-05,4.22787893643e-05,3.76114881722e-05,1.80086976153e-05,1.905509272e-05,1.92862404194e-05,3.08858845731e-05,2.5400933057e-05,,1.76138148466e-05,1.3864884412e-05,2.1553996703e-05,1.5614674885e-05,6.95643051033e-06,2.77607236967e-05,2.69478757294e-05,3.38270806969e-05,3.7403235505e-05,5.56014793498e-05,1.69841659954e-05,1.24633445466e-05,1.06795049884e-05,4.51701965479e-05,9.84158852123e-06,1.93838280135e-05,3.99885182917e-05,8.96152396557e-06,2.27770224683e-05,2.04585774915e-05
2020-07-01,8.67564830118e-06,9.16737800643e-06,1.72293754249e-05,4.35892523001e-05,3.39503252589e-05,2.17432027663e-05,2.07752097465e-05,7.58122727608e-06,2.31148667808e-05,1.02968557195e-05,3.31756640662e-05,5.10550296804e-05,3.48702692747e-06,1.44620184853e-05,2.57722031571e-06,2.13591801945e-06,1.97471461433e-05,3.83063144416e-05,1.24148157056e-05,2.1083843134e-05,7.94542316552e-06,2.76749204002e-05,2.02278221482e-05,,1.76869475164e-05,1.25030748061e-05,5.23256221641e-06,5.24537432556e-06,2.31941745668e-06,2.05469672494e-05,1.50873219932e-05,2.75144580701e-05,2.63303499158e-05,3.77073451091e-05,5.44775184608e-06,4.31061439379e-06,1.96051331639e-06,3.1818139026e-05,6.58884487085e-06,3.73631861521e-05,2.79145659571e-05,4.83980578156e-06,1.86281075448e-06,8.75883342769e-06
2020-08-01,6.97028253799e-06,1.86802393947e-06,4.65360130198e-06,2.67515537757e-05,1.42982894021e-05,1.32898753691e-05,9.92988602125e-06,1.23230723797e-05,1.44405719463e-05,6.19802144778e-06,3.37100421651e-05,2.4783209501e-05,7.53654952004e-06,3.17123402575e-06,1.26230273355e-06,7.99960604917e-06,2.24139476164e-05,3.84566194687e-05,9.15393079251e-06,3.2850869228e-05,5.55158644843e-06,1.64681760313e-05,9.57570525564e-06,,8.41489763843e-06,2.0910947508e-06,8.62164597493e-07,5.23840581586e-06,4.861652766e-06,1.07273192214e-05,8.62627295817e-06,1.6157571572e-05,2.29447388165e-05,2.54201442658e-05,7.78625326348e-06,8.30796753917e-06,7.92669052276e-06,1.24011048399e-05,4.87840331145e-06,2.11136340151e-05,2.41419592942e-05,3.50060454782e-06,7.24811289684e-07,6.79546331864e-06
2020-09-01,2.56258780599e-05,5.87658908693e-06,3.09386288488e-05,3.43267114999e-05,8.60649841488e-06,1.41179796932e-05,1.68367047861e-05,1.03414353881e-05,1.99994607101e-05,1.96290699629e-05,2.92423742697e-05,3.29817176134e-05,2.25062158279e-05,1.70954419965e-05,7.63542951699e-06,1.4360750921e-05,9.05371693339e-06,2.03410702397e-05,1.18486801208e-05,2.38370033579e-05,1.28438517777e-05,9.12534100116e-06,1.51657973266e-05,,1.44145694928e-05,1.82124392631e-05,2.2822309802e-06,4.69334126052e-06,1.70334216494e-05,1.55182778201e-05,9.02223236151e-06,7.39140794536e-06,2.83031464884e-05,3.39911765574e-05,8.7806921556e-07,2.40575646018e-06,1.62965832716e-06,3.69568907293e-05,7.69451810762e-06,2.43667852828e-05,5.76319431665e-05,1.31564119967e-05,1.01367781705e-05,1.30580128458e-05
2020-10-01,3.77403817505e-05,2.16662828905e-05,6.84527678156e-05,3.46229571448e-05,2.59509866838e-05,6.25305823633e-05,4.91370388772e-05,1.29755478286e-05,5.90170599025e-05,1.6206956578e-05,5.17196719253e-06,1.95996412094e-05,3.56033781221e-05,1.69835086646e-05,2.18512784288e-05,2.44191233566e-05,2.29618116074e-05,3.03500202487e-05,5.03201539686e-05,4.48720035357e-05,2.95071118772e-05,1.81396251517e-05,2.35572359713e-05,,1.61657391497e-05,3.17611145488e-05,2.48482301686e-05,1.15011464004e-05,1.83551053332e-05,2.16753228983e-05,2.31233866354e-05,2.91923529494e-05,2.7524222124e-05,2.33380420468e-05,2.21592454182e-05,3.40187629263e-05,3.62881716163e-05,6.41894595219e-05,2.78744608706e-05,5.23373113689e-05,2.98067643977e-05,3.63278803878e-05,5.80132698815e-05,2.58938685195e-05
2020-11-01,6.3285910658e-05,3.1313180335e-05,8.08793120736e-05,6.73284848176e-05,5.61594110877e-05,3.15615146974e-05,8.2326957324e-05,2.08647339605e-05,6.08674265095e-05,2.46097637652e-05,7.59716692604e-05,2.64302279538e-05,5.54612898365e-05,3.5986939994e-05,2.80831010709e-05,7.64204332881e-05,6.51017682165e-05,5.83550947037e-05,5.6936567853e-05,6.6500860129e-05,5.35903886379e-05,4.77401751292e-05,3.95854165415e-05,,5.91874400925e-05,4.94780916974e-05,3.79751218134e-05,1.26637133235e-05,6.27367793121e-05,3.48116231521e-05,6.57299792692e-05,6.12880071367e-05,6.61780483521e-05,2.38541944782e-05,3.59707482858e-05,1.36134421382e-05,5.73645324732e-05,6.86505616538e-05,5.74447913962e-05,4.98880866644e-05,4.23597398096e-05,3.07695386904e-05,8.86731933861e-05,3.16108260247e-05
2020-12-01,2.94752081313e-05,5.99361196042e-05,5.30526122237e-05,3.23222512861e-05,6.25809012086e-05,8.8279182819e-05,5.05211555199e-05,4.1260402317e-05,6.13206793787e-05,4.24994289763e-05,8.19797205622e-05,2.54105220665e-05,5.42535286816e-05,6.2435899911e-05,4.84824712008e-05,4.37473373963e-05,6.04742433227e-05,8.08311021577e-05,5.86115980695e-05,6.12390781908e-05,6.09291176564e-05,4.47646398243e-05,2.03999554306e-05,,3.48561540401e-05,5.82955726438e-05,5.94080374867e-05,4.10037929669e-05,7.86811047354e-05,3.62179218882e-05,5.69532592181e-05,5.71476790719e-05,6.53583968339e-05,6.93930806544e-05,5.30683391844e-05,2.26170781616e-05,4.96467941957e-05,5.22919644178e-05,5.72917006139e-05,4.27311725844e-05,3.94992796806e-05,4.65883306008e-05,7.98633624072e-05,3.42152745196e-05
2021-01-01,8.99098815483e-05,4.22419554438e-05,4.38529639377e-05,1.87542242998e-05,4.44109499414e-05,0.000104057312031,6.67192640581e-05,5.86699964645e-05,3.69075359534e-05,4.1175926223e-05,4.98048656785e-05,1.91284981793e-05,5.3599831881e-05,9.07203648239e-05,7.15579141927e-05,9.86475798398e-06,4.790641646e-05,6.50819057834e-05,9.00007110128e-05,6.00772541221e-05,4.71032886303e-05,2.49735934024e-05,3.83569457688e-05,,3.59292036592e-05,9.5371907016e-05,2.2998510758e-05,2.4094646642e-05,3.55414853012e-05,2.86595648618e-05,6.87056913951e-05,5.56832203529e-05,4.46049283482e-05,5.51657500182e-05,3.29502363456e-05,6.80332317643e-05,9.10372243977e-05,4.77317382774e-05,4.31200687672e-05,5.92898110009e-05,1.81766692841e-05,3.32235295316e-05,2.81808389749e-05,3.45101078424e-05
2021-02-01,6.59821818036e-05,4.87436797942e-05,6.51462016885e-05,2.19294771568e-05,3.91830928695e-05,6.49447307903e-05,2.44303207312e-05,3.4126139196e-05,4.43961259104e-05,4.31198016789e-05,8.49970937755e-05,2.60912609883e-05,2.97643308537e-05,5.04374691185e-05,3.80397437506e-05,3.5186625922e-05,5.68254960984e-05,3.01402854651e-05,5.45155565002e-05,6.87914324523e-05,1.19914838403e-05,4.91292388081e-05,2.9052730304e-05,,2.09067325462e-05,8.40196092149e-05,2.98257364193e-05,2.13574151985e-05,4.49077477762e-05,3.95882104272e-05,7.30043345053e-05,3.08811911418e-05,4.50271009337e-05,6.26232216746e-05,2.8935035516e-05,4.11063949286e-05,3.65481930549e-05,2.43796610372e-05,5.12309941422e-05,2.53169525119e-05,3.18863735927e-05,3.43602610623e-05,4.56212534724e-05,1.80109143205e-05
2021-03-01,5.00085780004e-05,3.71585258888e-05,4.97562266121e-05,2.45928590061e-05,2.94063502729e-05,9.45447289268e-05,4.68885650792e-05,2.74925035358e-05,2.999711002e-05,2.31909636265e-05,3.48043598933e-05,2.50073718962e-05,2.1418307809e-05,3.6847777041e-05,3.86008546879e-05,1.15247129786e-05,4.05812453079e-05,2.96429332896e-05,7.68816113123e-05,2.8298767915e-05,3.00175468308e-05,2.42969808318e-05,3.71390526216e-05,,3.33879096919e-05,3.25675042368e-05,1.50937630679e-05,4.37261180195e-05,3.76240347707e-05,3.81527459012e-05,3.17436872213e-05,6.06166936268e-05,2.34487386782e-05,4.55416324257e-05,4.28960447607e-05,3.59548820143e-05,2.06237293263e-05,3.51834783032e-05,2.16726089526e-05,3.72582620874e-05,3.9798781299e-05,3.71366401114e-05,5.59194611924e-05,2.85894109885e-05
2021-04-01,2.63962752754e-05,4.29772914816e-05,4.88810381913e-05,2.57590621118e-05,2.04330758101e-05,2.44145000882e-05,2.16853638579e-05,1.97941736717e-05,4.19751446922e-05,2.85025707853e-05,3.28189703093e-05,3.18935755968e-05,2.37351075157e-05,4.55631595936e-05,3.85720779117e-05,3.28099645184e-05,4.27320024495e-05,2.30165342714e-05,6.81687211909e-05,3.21629237778e-05,4.72785353243e-05,3.58213765645e-05,2.02917144634e-05,,2.97528272616e-05,3.68907459885e-05,3.36298471666e-05,1.16015234653e-05,2.08651556022e-05,2.41928428295e-05,4.70046657028e-05,3.54894305747e-05,2.80207109995e-05,3.61164157463e-05,2.30314544751e-05,2.55974083757e-05,3.80385132476e-05,2.04210490817e-05,4.12512081311e-05,3.55115721883e-05,4.11362446227e-05,2.31563858073e-05,4.52124759856e-05,2.88444944274e-05
2021-05-01,2.40551064453e-05,2.2067530868e-05,3.67121773317e-05,1.3403395954e-05,2.78994131248e-05,2.98876284432e-05,1.77590209725e-05,3.85476080867e-05,3.65675116579e-05,3.03819856526e-05,4.16625406312e-05,3.65695222354e-05,9.39181456185e-06,2.24241870455e-05,4.39637777942e-05,2.47636037352e-05,3.34143187242e-05,3.28526144244e-05,3.43316209182e-05,2.75352456935e-05,4.57351383779e-05,2.61408122242e-05,1.604033774e-05,,2.93809074113e-05,2.14624683762e-05,3.18852216878e-05,6.51926364252e-06,2.35867997357e-05,3.26261027794e-05,4.76942135113e-05,2.83634386869e-05,4.52505980964e-05,3.08593431328e-05,2.65780090558e-05,1.44401258694e-05,4.72688456761e-05,2.97303596426e-05,2.8220281495e-05,2.96752683463e-05,2.83447484868e-05,2.8837194772e-05,1.98919909356e-05,3.38741250734e-05
2021-06-01,1.31759008482e-05,2.44697381829e-05,3.85284442711e-05,2.81119354355e-05,3.25009824059e-05,2.05558674376e-05,2.08128526408e-05,1.18409774067e-05,3.18253224274e-05,2.24273574834e-05,5.64319638215e-05,4.25708648072e-05,1.07999439479e-05,1.27398600203e-05,3.47676216214e-05,2.29892703837e-05,4.49961305224e-05,2.43949532243e-05,2.47477653753e-05,2.39622783331e-05,5.81222820983e-05,2.45998579784e-05,1.92268979101e-05,,1.71804182476e-05,2.92422113342e-05,2.2261237973e-05,2.21451706405e-06,2.36129147847e-05,3.30273318809e-05,3.4816899794e-05,3.26073519545e-05,3.43741753568e-05,2.34850131922e-05,1.99328515009e-05,1.78130193831e-05,4.47566725844e-06,4.68659398507e-05,2.27701177881e-05,3.71896025986e-05,4.16282648584e-05,2.1927023064e-05,2.36074460796e-05,1.68827212942e-05
2021-07-01,3.71185687495e-06,3.0082448676e-06,6.10376734011e-06,2.16092949472e-05,2.7851222967e-05,1.13284403369e-05,2.46588623018e-05,2.99770809111e-05,1.42550611751e-05,1.85348133452e-05,2.24280280539e-05,2.06626841918e-05,6.2340787539e-06,1.34429719765e-05,4.52414264238e-06,1.64478757473e-05,1.78182322738e-05,2.68152709282e-05,1.55876976502e-05,1.14206760688e-05,3.00735071619e-05,3.69258861307e-05,7.80902425476e-06,,1.73053678433e-05,1.95539196318e-05,1.03158436104e-05,3.55744883361e-07,1.63162401545e-05,2.59673442997e-05,3.40040755494e-05,2.67634088868e-05,3.41665464324e-05,2.83737226406e-05,3.32542390424e-06,6.94815883122e-06,3.03385453547e-06,2.46002373293e-05,5.936859157e-06,2.93176817081e-05,3.46205716932e-05,4.53858714691e-06,1.49617694584e-05,9.43430240747e-06
2021-08-01,1.70939467453e-06,1.7476138895e-06,5.62659933291e-06,4.13273810977e-05,3.95376706213e-05,6.63184733393e-06,9.14671524827e-06,1.43393100838e-05,7.33606169282e-06,1.01927073265e-05,4.02968952888e-05,1.01697566669e-05,7.19598253151e-06,1.89998311855e-05,3.93915426551e-07,2.28160589121e-06,6.43545656983e-06,1.9956227599e-05,5.02330873893e-06,2.09738448346e-05,9.10557963365e-06,1.11638544051e-05,2.33105895335e-06,,1.20108121185e-05,1.12565334102e-05,1.93827941075e-06,1.60783827802e-06,5.81395630905e-06,5.72701126345e-06,1.21259339127e-05,1.71566539143e-05,4.03466922307e-05,5.04677191202e-05,1.68695487446e-06,3.02183963505e-06,3.25600054267e-06,2.43662348964e-05,5.29957566017e-06,2.16578361195e-05,2.02699943413e-05,2.39121713685e-06,5.17073839698e-06,1.07855985891e-05
2021-09-01,1.01660091917e-05,5.76992097411e-06,2.55207814159e-05,2.72082738775e-05,2.52537987156e-05,1.0086620432e-05,1.23142555822e-05,9.69680217427e-06,1.73353564151e-05,2.00299582123e-05,2.77886042265e-05,1.32356168479e-05,7.80312946821e-06,1.98072167612e-05,2.75551449736e-06,9.56484010852e-06,1.54923072452e-05,1.97718959688e-05,1.49526402765e-05,2.22656774821e-05,7.79470217872e-06,4.49213172181e-06,5.19785136949e-06,,1.91378604844e-05,1.45992287991e-05,3.65379082723e-06,5.05265752224e-06,6.61371710099e-06,8.65488370039e-06,1.93741565984e-05,1.54198904693e-05,3.40970195225e-05,2.69294543007e-05,9.76878254733e-06,3.33082436157e-06,1.23402546597e-05,1.82195709423e-05,3.22103999116e-05,2.13144730499e-05,4.25546310388e-05,2.02770567761e-05,2.78996218791e-05,1.0210295951e-05
2021-10-01,1.82486494233e-05,3.34074807142e-05,5.03858951734e-05,4.63385201215e-05,2.40211733298e-05,4.62833319034e-05,5.33500669657e-05,2.23062645611e-05,5.24058486917e-05,2.50978576446e-05,5.39682199208e-05,3.0016121982e-05,3.14558503608e-05,3.26051950521e-05,1.86521174328e-05,6.68835763729e-05,6.28208790399e-05,5.47888858288e-05,3.46437779323e-05,1.37594999314e-05,1.95554555376e-05,3.49770024412e-05,1.76607449468e-05,,2.34651021704e-05,4.02752458478e-05,1.99540045287e-05,8.62379824866e-06,3.10058851288e-05,1.93424688462e-05,9.60449775296e-06,1.88741168108e-05,5.37858144867e-05,4.20726433125e-05,4.35005495092e-05,2.37769868818e-05,2.88370103611e-05,3.95574462952e-05,3.25310109777e-05,3.57210596083e-05,3.99818509322e-05,2.04794859894e-05,7.39849185872e-05,2.8803002319e-05
2021-11-01,5.17992649899e-05,6.70448110083e-05,2.80285560274e-05,1.00610890286e-05,6.20721652417e-05,4.29902721711e-05,7.55885682468e-05,7.66286938285e-05,6.93083766237e-05,4.53714314972e-05,3.84722080829e-05,3.36724757653e-05,7.57011863849e-05,5.62229127224e-05,2.0010193761e-05,4.65144084588e-05,6.53220203406e-05,3.74624043692e-05,5.09504046931e-05,8.01846549028e-05,6.90294167119e-05,6.37339639474e-05,5.74154949234e-05,,4.81114077047e-05,6.47904401403e-05,4.63373253297e-05,3.92404825106e-05,4.08288005149e-05,3.10350205268e-05,2.28067946182e-05,4.65717062434e-05,5.73717587334e-05,1.77655637344e-05,1.8929316866e-05,2.9305013777e-05,3.47720195545e-05,5.29264661585e-05,3.48480966317e-05,5.19750119944e-05,6.24442930129e-05,5.21666630621e-05,3.52162777441e-05,4.93899136642e-05
2021-12-01,8.26506812224e-05,7.78353274828e-05,6.09017290247e-05,3.55518498907e-05,6.77006988149e-05,7.34610281749e-05,6.22832948076e-05,6.01531239226e-05,6.64693870931e-05,4.08226363409e-05,6.06377550866e-05,3.57068896483e-05,5.16503538771e-05,6.2980680793e-05,4.27023038875e-05,5.74786406629e-05,7.73855999536e-05,2.03515502146e-05,1.87208410959e-05,6.22485650915e-05,6.33349456823e-05,4.61703023878e-05,2.65324552957e-05,,5.51562875141e-05,5.37831896913e-05,1.8741853637e-05,5.22821998402e-05,3.74025759226e-05,3.86156776813e-05,6.04715521225e-05,6.13212810822e-05,4.95617643992e-05,2.84328729322e-05,3.63487197319e-05,8.97274184354e-05,5.00826365299e-05,5.10134515253e-05,7.03501442504e-05,5.59940358092e-05,5.24003350533e-05,4.63175563363e-05,5.38834587739e-05,6.75460552535e-05
2022-01-01,6.48353108902e-05,0.000105174980577,5.02818808335e-05,7.97831753516e-05,8.0048476472e-05,2.85062256201e-05,6.10633112956e-05,3.96202796505e-05,5.15808753941e-05,4.26692673348e-05,8.12619199375e-05,4.26059395249e-05,3.19510819584e-05,4.33740393159e-05,5.90778104587e-05,3.52580825321e-05,7.17726896255e-05,4.27999554328e-05,3.27488248634e-05,5.13281679757e-05,4.52604480314e-05,5.59133146049e-05,3.45823047812e-05,,5.37334052448e-05,7.4224388759e-05,8.05609306553e-05,5.87261809414e-05,3.30393149073e-05,2.64635356757e-05,6.69978564929e-05,2.80504703323e-05,5.93075672365e-05,5.39182288776e-05,2.21656064241e-05,6.62894839479e-05,2.34757561061e-05,4.25591860183e-05,4.60782533818e-05,4.84375467901e-05,2.16986096521e-05,3.24371507131e-05,8.90504025544e-05,6.07046251614e-05
2022-02-01,8.64527072779e-05,3.40036748899e-05,1.52462505412e-05,3.02137366361e-05,3.60246848585e-05,6.25594673087e-05,5.82495787447e-05,5.5290878767e-05,3.70564344848e-05,5.00111003324e-05,5.8060077572e-05,5.0897721012e-05,3.14745646089e-05,6.09607148882e-05,5.19323813413e-05,5.16588600228e-05,2.82194538678e-05,3.85876874134e-05,5.18417212637e-05,4.28895683252e-05,7.19887955509e-05,5.23211340603e-05,4.84643809467e-05,,2.23827647763e-05,8.27411347542e-05,4.70720005978e-05,1.01879839804e-05,2.18950884638e-05,8.11228217117e-05,6.48745168898e-05,2.64289082406e-05,3.19995778758e-05,5.30974511397e-05,4.03331796406e-05,4.57169489891e-05,3.96421000698e-05,2.8279350488e-05,3.191047658e-05,4.15989527861e-05,5.34274304571e-05,2.66161997778e-05,7.06139049726e-05,5.66599131005e-05
2022-03-01,3.91249696003e-05,4.64933826671e-05,2.68318268094e-05,3.62264533464e-05,4.87013810723e-05,8.23352160902e-05,6.58947841397e-05,4.36013169487e-05,3.72582203757e-05,2.78407572599e-05,5.67146407169e-05,2.29847072114e-05,4.56454368153e-05,5.48979583462e-05,3.42877002238e-05,2.96177473097e-05,5.08143784308e-05,3.18558815972e-05,4.5187723299e-05,2.40178096647e-05,5.18022819354e-05,3.7248675148e-05,2.39767353497e-05,,4.68846826758e-05,2.59275425884e-05,1.62065698532e-05,2.62967478648e-05,2.93306203015e-05,6.6992846314e-05,3.34920276449e-05,1.80327691851e-05,2.5767146667e-05,3.36992993956e-05,1.69772174559e-05,3.26330072312e-05,2.66585247378e-05,2.77062117865e-05,3.98844022562e-05,3.82771837432e-05,5.32600199135e-05,3.03062981749e-05,6.55251627904e-05,2.063962575e-05
2022-04-01,3.5760671099e-05,3.90995056218e-05,3.65997392735e-05,3.79657240615e-05,4.34015044246e-05,6.71586897321e-05,3.11846445714e-05,3.69373561365e-05,2.28606040158e-05,2.83887721556e-05,3.58983295882e-05,3.62686994049e-05,2.68695096869e-05,3.58493154636e-05,3.71569676645e-05,4.25543129945e-05,4.7486087403e-05,4.92946217037e-05,3.90591526714e-05,2.26443448612e-05,3.99195637834e-05,2.44933531172e-05,3.49139749729e-05,,4.09728926267e-05,3.14849571302e-05,3.79613156838e-05,2.32477581449e-05,2.62444440783e-05,3.91701611306e-05,3.18374328193e-05,2.47320233575e-05,5.02468068741e-05,3.02276583776e-05,2.9013841413e-05,2.82046451048e-05,3.15361229739e-05,3.67955862733e-05,3.13909815434e-05,2.77631173068e-05,5.62065292797e-05,3.69155064142e-05,2.33824284805e-05,2.55669371673e-05
