time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,FGOALS-g2,FIO-ESM,CMCC-CMS,MPI-ESM-LR,IPSL-CM5B-LR,MIROC-ESM,MIROC5,CMCC-CM,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,GFDL-ESM2G,EC-EARTH,GFDL-ESM2M,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-ESM1,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2033-07-01,3.10266404636e-06,3.062405518e-06,4.44989819384e-06,2.59138369074e-05,8.02872305788e-06,1.6988374825e-05,2.90194734199e-05,2.68586544507e-05,3.70819940144e-05,2.37680625878e-05,1.735651026e-05,1.67563416263e-05,1.19807102159e-06,1.05014575289e-05,1.62304025902e-05,1.87752991692e-05,3.38168395236e-05,1.02611654938e-05,1.8447520526e-05,1.35900616556e-05,1.26219527237e-05,6.88588791438e-06,1.02438980321e-05,6.86548025044e-06,7.93659378685e-06,9.22746657261e-06,2.7555143068e-05,3.15282373595e-05,1.85384443512e-05,3.18544056465e-05,2.4651462595e-05,1.15115158792e-05,3.10869333034e-06,2.37516541309e-05,4.3567523914e-06,4.60562271201e-05,1.2304597476e-05,2.97896426402e-05,2.44774428062e-06,4.92934035113e-06,2.41056468612e-05
2033-08-01,5.69169555406e-06,2.54125741403e-06,6.1980703135e-06,1.90453259772e-05,8.72720355763e-06,1.35318991462e-05,1.95115738149e-05,2.47593019083e-05,3.63650066295e-05,1.85006648644e-05,2.73713000081e-05,7.62113236955e-06,7.00649511636e-06,1.60310597112e-05,5.73873597399e-06,6.02180642394e-06,4.06585120913e-05,8.45955563706e-06,5.7276607816e-06,5.22103104256e-06,1.17379184687e-05,3.3997085506e-06,4.20387004851e-06,4.87774818643e-06,5.54486668007e-06,4.67039145491e-06,4.73595643532e-06,8.52844749147e-06,3.53779568817e-05,4.99349457338e-05,3.06328952482e-05,4.77846041491e-06,1.43279471893e-06,4.7336883919e-05,5.23066696073e-06,3.01572194606e-05,1.4261022443e-06,3.17262201536e-05,2.14621865423e-06,5.53875461833e-06,8.30254485937e-06
2033-09-01,3.88457534817e-05,2.56309124812e-05,1.73901978217e-05,2.11140066313e-05,9.47124934404e-06,1.78991708838e-05,3.91291022035e-06,3.38857339557e-05,2.19373870095e-05,2.38226084093e-05,1.84354330578e-05,2.57393174771e-05,5.65664097247e-06,8.69313703448e-06,2.97650692508e-05,2.36387738065e-05,2.61248745801e-05,2.84615784039e-05,7.27173329723e-06,5.65969465545e-06,2.23284259738e-05,1.32526425634e-05,6.60380965201e-06,6.35620925209e-06,1.50291855919e-05,1.16142120561e-05,2.22941166044e-05,2.329504111e-05,3.08024667485e-05,2.54748753529e-05,5.51867542526e-05,2.86572140737e-06,1.79163199781e-06,2.91040848689e-05,8.2174863245e-06,3.2520873295e-05,4.06463368563e-06,2.57140879425e-05,1.44053400499e-05,2.26326420185e-05,1.52553929588e-05
2033-10-01,6.24717830587e-05,4.79701142943e-05,1.53709617864e-05,4.50929997896e-05,5.86922683093e-05,7.04465284278e-06,2.32455923521e-05,6.37064892999e-05,3.1564646694e-05,2.94537387526e-05,2.28431343919e-05,2.76009955477e-05,2.09880265824e-05,1.33754283065e-05,2.12339999052e-05,4.91453027886e-05,5.45833191836e-05,3.60539715984e-05,2.1890261423e-05,3.2297006328e-05,3.77522412475e-05,2.82887359996e-05,1.18518300951e-05,1.89860217233e-05,1.61073882412e-05,4.85678027644e-05,4.96191705679e-05,1.48002994172e-05,6.15225672315e-05,4.96890250967e-05,2.31710371714e-05,1.7983007956e-05,2.17817279831e-05,4.56095776068e-05,1.89505512069e-05,7.84745058127e-05,2.15660002141e-05,1.22021266048e-05,9.3594323159e-06,3.77731980431e-05,1.01423160268e-05
2033-11-01,4.48494734623e-05,4.18514311518e-05,7.7716824091e-05,6.61594411213e-05,8.98456077266e-05,6.23956056578e-05,7.12814778256e-05,4.68308165864e-05,5.89096143813e-05,3.01610849601e-05,3.37989720977e-05,6.19922627396e-05,1.83402241679e-05,5.6531235815e-05,8.01338291369e-05,6.37456269639e-05,4.61133399388e-05,9.97671641623e-05,5.17525889455e-05,4.41531757739e-05,6.8825694346e-05,1.7337185126e-05,7.6580021414e-05,2.9435565034e-05,5.81089663163e-05,3.19459308002e-05,5.49977463606e-05,8.93650835951e-05,4.14785953353e-05,4.82866894648e-05,5.11994517508e-05,2.10213270748e-05,3.38048557318e-05,7.98591183487e-05,3.72408954458e-05,4.98770346743e-05,5.85679354117e-05,3.12144636447e-05,7.47945867347e-05,6.20397951328e-05,1.98281462243e-05
2033-12-01,7.41702414026e-05,5.40688122653e-05,4.9225977407e-05,1.79706516064e-05,9.38222760548e-05,4.77371995138e-05,5.60748860672e-05,1.41243383212e-05,1.96899201304e-05,1.78942932871e-05,6.05731016328e-05,5.10741519975e-05,2.01761634344e-05,4.55500350305e-05,8.5062776582e-05,4.22081940997e-05,9.92844400116e-05,4.40252081413e-05,8.19353527465e-05,4.56471214218e-05,6.29720794851e-05,3.77713810546e-05,5.49558790226e-05,1.79762304242e-05,4.82858574027e-05,7.94288159227e-05,5.8904427874e-05,6.21010941086e-05,6.57826984328e-05,2.99533832125e-05,7.03468348157e-05,4.02294291234e-05,3.41536282728e-05,3.88359875008e-05,6.73678759129e-05,5.00012527596e-05,4.3151769205e-05,4.41848398428e-05,4.66442596527e-05,4.56840851257e-05,3.46120321667e-05
2034-01-01,4.96454858443e-05,6.2436393862e-05,3.83435002017e-05,3.2526330809e-05,5.06045646034e-05,8.00715751081e-05,5.63021013347e-05,5.25688867583e-05,7.02579901069e-05,2.921348374e-05,7.76914230576e-05,6.20340238259e-05,6.62016649585e-05,7.30699876298e-05,5.08458758954e-05,4.90591452338e-05,3.02701832121e-05,4.71273935545e-05,5.8754089152e-05,5.13866798934e-05,5.22688827497e-05,5.35673019234e-05,2.82421715383e-05,2.84452591131e-05,3.47547833111e-05,2.06952747703e-05,4.24741703758e-05,2.58526864218e-05,3.00943059983e-05,9.62879328047e-05,5.64392512063e-05,2.61333380422e-05,2.85497365093e-05,3.65558711527e-05,4.20226279597e-05,4.74694938172e-05,2.20318434003e-05,4.49071781618e-05,5.70378406121e-05,4.47142530902e-05,2.10947897229e-05
2034-02-01,3.40078996985e-05,3.86981563722e-05,4.22555155551e-05,4.72956859691e-05,4.98645424159e-05,3.46534369913e-05,7.0988556919e-05,2.86165114574e-05,2.448131454e-05,2.45059068766e-05,2.45841525758e-05,5.5312277982e-05,1.21710817829e-05,4.35357426961e-05,6.27933082017e-05,3.91715417891e-05,4.93244765115e-05,3.80295937551e-05,4.92224214369e-05,3.1370040132e-05,3.72028935198e-05,2.17797014557e-05,6.57626223983e-05,2.38368420469e-05,6.54138777463e-05,2.59644401694e-05,2.71189586177e-05,5.0896129942e-05,3.48316363746e-05,4.99776306242e-05,4.27692009615e-05,5.25499241576e-05,4.50138054042e-05,3.88341666545e-05,4.12562460822e-05,3.73155808688e-05,3.83577425964e-05,5.94941470375e-05,2.57498995346e-05,3.32449668349e-05,3.87370202607e-05
2034-03-01,3.7088709719e-05,4.35778576416e-05,3.87537575513e-05,4.71311849348e-05,5.70023011581e-05,2.10116451074e-05,3.46197060675e-05,1.61340431646e-05,6.31685702198e-05,2.49913460539e-05,1.80334603588e-05,6.47314662014e-05,4.16967289961e-05,1.1866724589e-05,3.95836643812e-05,4.07351010229e-05,4.78723518427e-05,4.77734964079e-05,4.68703545156e-05,3.56726865599e-05,4.56200834508e-05,4.76602761207e-05,3.92895453842e-05,2.92809168059e-05,3.17661955705e-05,2.39817009628e-05,3.66789085244e-05,4.23076951756e-05,2.7024252347e-05,7.05440930081e-05,4.23116257696e-05,3.84523323646e-05,2.2862716497e-05,4.54633197554e-05,3.6914875528e-05,3.11839382524e-05,5.57158818992e-05,3.85201160065e-05,3.7088240528e-05,3.01224656141e-05,3.95912784737e-05
2034-04-01,4.46782782785e-05,4.28657032704e-05,3.84101884352e-05,2.93366590995e-05,2.52083333786e-05,2.43402077883e-05,1.97292966602e-05,3.84725241247e-05,2.20193260247e-05,3.69409707127e-05,1.64228445331e-05,3.41022960908e-05,4.19212772353e-05,2.96236712897e-05,5.54703510716e-05,4.78285386028e-05,4.4419791152e-05,6.40337956914e-05,3.97523201742e-05,3.00716165435e-05,2.58716498766e-05,2.71475391855e-05,2.27919936151e-05,1.49161446643e-05,3.07683688464e-05,3.69475582715e-05,4.06515044536e-05,4.2110950526e-05,4.07590987948e-05,4.64318442634e-05,3.63560657856e-05,2.89379657715e-05,3.96468172507e-05,3.98426122577e-05,2.75562216259e-05,5.22570662724e-05,2.0978939574e-05,2.16596180984e-05,3.97025853869e-05,3.82287659401e-05,3.03509300328e-05
2034-05-01,1.27525064472e-05,1.76700804321e-05,2.19722370015e-05,1.61842534453e-05,3.38535903817e-05,2.64703337702e-05,2.12389888475e-05,3.36849969074e-05,3.52337704498e-05,2.96551580686e-05,2.61407990227e-05,2.66719730072e-05,3.48174661407e-05,1.74612093195e-05,4.65599910448e-05,1.05216749337e-05,3.80367008196e-05,5.45768520775e-05,2.2615980851e-05,4.21713234068e-05,1.67939466212e-05,3.35654363476e-05,3.65809428331e-05,1.82731926998e-05,9.11899799771e-06,2.65474940306e-05,2.61426054067e-05,3.66288419718e-05,3.87960649088e-05,3.33394513291e-05,3.54156380808e-05,2.39329724991e-05,2.33777001259e-05,5.08854568579e-05,3.27671268245e-05,2.85894448098e-05,5.25790892425e-06,3.25118653455e-05,1.35105438842e-05,2.04625794746e-05,3.86600756125e-05
2034-06-01,1.84502969124e-05,2.05383578954e-05,2.92942159679e-05,2.56181097484e-05,4.01747532123e-05,1.92882069054e-05,1.41235172383e-05,3.38873806527e-05,5.21848722807e-05,2.50263470843e-05,2.52981797787e-05,2.12336391477e-05,2.58294125071e-05,3.63472089601e-05,4.47045308517e-05,2.39143778496e-05,5.74512928324e-05,3.1785516876e-05,2.57695979975e-05,3.7477019608e-05,1.33661876785e-05,1.30541909458e-05,2.49730401265e-05,1.63549403112e-05,1.61821898538e-05,2.96485415561e-05,2.58832664031e-05,2.78632136906e-05,1.71314947105e-05,5.02076961008e-05,5.70489616642e-05,1.47755734815e-05,2.23213795878e-05,6.05740475142e-05,1.2430280603e-05,3.25928191766e-05,5.98943370278e-06,3.71906410995e-05,7.40500075023e-06,1.83353838338e-05,1.91393758454e-05
2034-07-01,3.95705520008e-06,5.42143257305e-06,8.49262511744e-06,1.90951345e-05,4.77162005457e-05,2.43830303329e-05,2.92593530113e-06,3.12220080616e-05,4.08973837997e-05,1.6045047264e-05,1.83357224527e-05,4.02932969986e-06,1.05985384593e-06,1.53749796404e-05,2.14036283329e-05,6.54715416462e-06,3.72272604068e-05,5.82301156318e-06,1.27824127131e-05,3.25416232651e-05,2.5515000599e-06,1.47191943635e-05,1.22259252748e-05,3.98487806525e-06,3.4482189016e-06,1.50689824196e-05,2.65478093411e-05,2.57004213745e-05,4.13126995227e-05,4.06353229361e-05,3.76991461865e-05,5.00838595769e-06,4.96320849325e-06,3.34463560421e-05,2.16691201913e-06,3.78613745321e-05,1.20588447317e-06,3.55168234158e-05,2.62192864398e-06,6.09857039914e-06,8.31594197757e-06
2034-08-01,2.88937815117e-06,1.93780223884e-06,1.96244023816e-06,8.14316014726e-06,1.67503482468e-05,2.66180315521e-05,6.41990378166e-06,3.21653801763e-05,3.23864243607e-05,3.31453605213e-05,1.83388650784e-05,8.55797885119e-06,1.36661275302e-06,9.0437170461e-06,1.90277318974e-05,3.68430392932e-06,3.97771406332e-05,1.18383221889e-05,1.0758460423e-05,5.03449771353e-06,5.70493155785e-06,3.76742573691e-06,6.47278920951e-06,5.1107883877e-06,5.12044981999e-06,1.47154820347e-05,4.97298844356e-06,8.8783036216e-06,2.575417984e-05,3.90379211846e-05,2.24522195984e-05,3.6297530464e-06,4.5267081214e-06,1.28319173693e-05,4.12724552321e-06,3.1094599251e-05,3.08177186525e-06,1.5317069395e-05,4.88800646638e-06,7.94451877179e-06,7.98782872983e-06
2034-09-01,1.42188004737e-05,9.80014210194e-06,8.52585043192e-06,1.85512766317e-05,1.65286967482e-05,1.31329247129e-05,1.15402724727e-05,1.89612215991e-05,1.99873157574e-05,1.37498466552e-05,1.3023433352e-05,2.32207364336e-06,3.76160938791e-06,7.77365690422e-06,2.1150710953e-05,2.15185672005e-05,2.78899231034e-05,2.41208101064e-05,1.91503598795e-05,1.55938883937e-05,1.19963570117e-05,1.18562690735e-05,7.24379515304e-06,6.98131589072e-06,1.28576409484e-05,9.34570018885e-06,1.57935465571e-05,1.01170864866e-05,1.78355450278e-05,4.10628902803e-05,3.8864587612e-05,2.59049550451e-06,1.05744886696e-05,2.56141445902e-05,1.74470251728e-05,1.46840897817e-05,3.23846325045e-06,2.21890595531e-05,8.74734345216e-06,1.24494153397e-05,1.11454411273e-05
2034-10-01,2.90032337597e-05,4.83288892091e-05,1.94369611e-05,3.83706727007e-05,4.5930724203e-05,5.36379670458e-05,1.92786097094e-05,2.70371594979e-05,2.41509083329e-05,3.7201449486e-05,1.23303592901e-05,2.10899714148e-05,7.73665884627e-06,4.24848820082e-05,4.74993690919e-05,3.51084238294e-05,7.40207471305e-05,3.27517514961e-05,6.35472240699e-05,3.25256241922e-05,4.77907838103e-05,1.77637353368e-05,1.73637563421e-05,2.3511018253e-05,2.57137038781e-05,2.82735149426e-05,2.84992066497e-05,1.0033122071e-05,4.17929449175e-05,1.71368812516e-05,4.67170816592e-05,1.86214061159e-05,2.38873547587e-05,5.16095192324e-05,2.54945322565e-05,5.06111587507e-05,3.21419247484e-05,3.81045300087e-05,4.64160081849e-05,3.88668152785e-05,3.39695257347e-05
2034-11-01,9.70721335069e-05,4.6300151596e-05,5.70754084601e-05,5.24918687006e-05,8.51474923062e-05,4.92308430174e-05,5.17137810155e-05,6.33793607108e-05,3.71707657905e-05,3.44933737324e-05,6.58201990353e-05,4.00617791456e-05,2.62353345793e-05,3.11127923575e-05,6.65043232272e-05,1.76614694889e-05,4.34269091632e-05,6.76214174746e-05,5.05335687966e-05,5.17874332723e-05,5.94266611881e-05,4.1460554611e-05,5.45387629245e-05,3.15648837841e-05,6.40552365699e-05,5.47146135546e-05,5.86352670477e-05,5.34329659638e-05,7.7631553836e-05,5.55492225734e-05,6.0347284781e-05,5.05416262058e-05,2.88449163279e-05,6.37322076121e-05,6.41215882795e-05,4.84202050757e-05,1.48479866766e-05,5.8214743257e-05,3.70958101658e-05,4.78631451794e-05,2.9781376789e-05
2034-12-01,5.55328460255e-05,2.28570202992e-05,3.90643049503e-05,7.45108168e-05,7.14717714194e-05,8.39408337405e-05,2.06338744777e-05,4.54898935232e-05,4.33215323331e-05,4.90111984254e-05,6.87070344363e-05,4.04122863464e-05,3.90489174086e-05,5.55857219627e-05,9.01532946175e-05,7.2934708381e-05,6.03788192848e-05,9.61564124736e-05,7.87347829543e-06,6.67204951444e-05,6.41492213054e-05,7.73380829236e-05,1.37376919156e-05,5.20151842011e-05,5.51079043882e-05,2.70288305728e-05,3.66688205228e-05,5.42653612183e-05,6.48754601116e-05,7.08748972102e-05,4.89462139783e-05,2.18509322849e-05,5.72560872916e-05,3.048242354e-05,4.19387213783e-05,5.25544447783e-05,6.62050624669e-05,6.15439607502e-05,5.66870193801e-05,6.40097942475e-05,4.36090123058e-05
2035-01-01,5.44898976473e-05,4.97721152247e-05,4.18638847545e-05,3.6890510152e-05,5.88530883154e-05,6.40300917439e-05,6.56361367354e-05,1.56565196505e-05,5.32043942561e-05,3.8577116884e-05,1.94582579283e-05,5.62635994616e-05,5.19370050045e-05,4.63083388332e-05,6.22739368867e-05,1.58969561653e-05,2.34037008795e-05,7.27854351377e-05,3.73548126652e-05,5.8700680812e-05,6.07806718476e-05,1.49431230562e-05,7.3586270446e-05,4.38301409758e-05,3.4189420694e-05,3.65599412362e-05,4.33220603024e-05,6.68702346957e-05,4.58641351884e-05,7.68939067105e-05,6.70393054201e-05,6.11769427451e-05,4.51040445374e-05,4.53150546491e-05,3.05262613308e-05,4.44659907923e-05,5.52344354219e-05,8.10002896266e-05,7.17979277224e-05,1.11894149389e-05,4.78511986472e-05
2035-02-01,2.61976784454e-05,3.4380586255e-05,6.16100739665e-05,4.48452841132e-05,5.26256871429e-05,2.57967172989e-05,7.47244460009e-05,4.23293669201e-05,8.14350010235e-05,5.08095959594e-05,3.30898746133e-05,5.14826159425e-05,3.98833950645e-05,2.654353561e-05,7.95818885048e-05,2.67098906685e-05,3.22288267398e-05,5.72504553323e-05,5.14467671629e-05,3.43682605085e-05,3.88298086429e-05,3.66197760842e-05,4.51853557024e-05,3.92497151097e-05,4.04949984581e-05,2.99527040397e-05,3.91691803543e-05,4.42389103137e-05,5.13812616418e-05,4.37733762131e-05,6.29775361284e-05,7.53731390432e-05,3.03277135485e-05,3.78640341978e-05,1.87064887584e-05,6.30365459529e-05,2.15097825276e-05,3.87653691676e-05,5.48086528137e-05,2.92839040412e-05,5.55521428947e-05
2035-03-01,6.09918949219e-05,5.07962168697e-05,5.03206507953e-05,6.39023438756e-05,4.94107431829e-05,3.73026023486e-05,4.02740352521e-05,3.62541935033e-05,6.35005616762e-05,3.21066395372e-05,5.39736086126e-05,3.44005267834e-05,3.84251209783e-05,3.15773092433e-05,1.71585384383e-05,2.84278756832e-05,2.03917471898e-05,5.89168900963e-05,3.52836424246e-05,2.82168857161e-05,2.39938407871e-05,4.91824631455e-05,3.42776838806e-05,3.23388728248e-05,4.95046961337e-05,3.65819449826e-05,3.01877051546e-05,2.55227438811e-05,4.73273724613e-05,5.49339198187e-05,3.58446696802e-05,4.39447523604e-05,3.0319485848e-05,3.00239024682e-05,3.07648124904e-05,1.7288035527e-05,3.5904282413e-05,4.85837468724e-05,3.5147088056e-05,1.91356257346e-05,4.26568420961e-05
2035-04-01,2.50099877857e-05,2.60898882299e-05,3.50493079774e-05,4.44583067292e-05,5.0703411398e-05,2.7590508606e-05,3.72237118427e-05,3.53854849777e-05,3.99774093239e-05,3.60943251508e-05,2.22384227931e-05,1.80360640765e-05,2.89735791219e-05,2.95555123787e-05,2.24440721857e-05,3.92052734848e-05,2.29150576748e-05,3.9654779539e-05,4.02702262271e-05,2.03925642887e-05,3.19399633294e-05,4.16926566484e-05,3.45464213751e-05,1.49784977339e-05,3.16854411202e-05,3.10407776283e-05,4.26904979728e-05,2.83555329406e-05,3.26691188472e-05,4.42722054383e-05,5.73434457519e-05,3.04010294712e-05,2.63546570144e-05,3.0696227744e-05,4.00214463038e-05,4.6811007375e-05,2.21866030188e-05,3.70735887091e-05,3.82215944011e-05,3.63426640736e-05,1.54610241574e-05
2035-05-01,3.3738700668e-05,2.64920637987e-05,3.13230626445e-05,2.05121061299e-05,2.27413132961e-05,2.46747421832e-05,1.73431143464e-05,3.34519481413e-05,4.60608281477e-05,2.78020646692e-05,2.59439154314e-05,3.88042244595e-05,2.33008104146e-05,2.56820160831e-05,3.49873019981e-05,1.25808286763e-05,2.55833757592e-05,3.97554419275e-05,2.30752713943e-05,2.45988661744e-05,2.34718678106e-05,3.18183582648e-05,1.34722740768e-05,3.92922863028e-06,1.99955120999e-05,2.51150291035e-05,4.95782646794e-05,1.74865412646e-05,3.7366025443e-05,5.63034559794e-05,6.34962983722e-05,3.30765815306e-05,3.50144343775e-05,3.7140736102e-05,4.98707926064e-05,4.63749457822e-05,1.75658715307e-05,4.66620694213e-05,2.49197367858e-05,2.3640727098e-05,1.7725133226e-05
2035-06-01,2.24147963493e-05,2.75605342765e-05,2.43042004296e-05,1.77045431277e-05,3.66917117617e-05,2.2089115477e-05,1.59183791506e-05,5.07502632558e-05,4.37569460094e-05,9.94491923848e-06,2.4975659655e-05,2.04554418035e-05,1.21330558207e-05,1.50055251091e-05,3.46533406888e-05,6.79811932969e-06,5.03455061107e-05,4.56136710757e-05,1.19829859547e-05,1.78417653842e-05,2.59769157083e-05,1.50538282987e-05,1.98202760657e-05,5.75215178555e-07,1.6299584552e-05,1.38864991293e-05,4.55373488724e-05,3.08366804893e-05,3.22288139216e-05,3.84740832715e-05,4.8937913659e-05,2.03449018272e-05,2.06311466562e-05,2.71960736124e-05,1.84660314387e-05,2.31610977626e-05,8.88689100975e-07,2.72236042958e-05,1.88835725307e-05,1.18845212379e-05,1.02257683409e-05
2035-07-01,9.13776056049e-06,5.23853546971e-06,4.93181517373e-06,1.4408192222e-05,2.36912238809e-05,1.58104347065e-05,5.96875990076e-06,2.45815376445e-05,3.58174656412e-05,2.68922911982e-05,3.04409503852e-05,9.45353697586e-06,3.90959674514e-06,1.51012933676e-05,5.88927908731e-06,6.89390149233e-06,2.40037081956e-05,2.61786010621e-05,6.7712163277e-06,1.01821790774e-05,7.45337403817e-06,2.32151135688e-05,7.96904896561e-06,1.41775992469e-06,1.64561535606e-05,3.11691344554e-05,3.07017743353e-05,1.39453760426e-05,2.74204741875e-05,2.4021888809e-05,2.6071484384e-05,9.43996618332e-06,7.35021713217e-06,4.16144456115e-05,3.3795410885e-06,3.18695536616e-05,4.28023849963e-06,2.27856980901e-05,6.18061992197e-06,4.42482042272e-06,4.70271297046e-06
2035-08-01,6.65651923068e-06,2.22098466433e-06,1.15861414028e-05,1.2294298358e-05,7.87322688514e-06,2.15818157553e-05,6.78629148751e-06,3.49464241367e-05,2.88256018848e-05,1.30248860955e-05,1.49076069573e-05,1.27373915997e-05,2.66970402448e-06,5.96776914165e-06,8.60267556553e-06,2.77281965756e-06,1.6222072361e-05,7.85257801681e-06,3.08383624561e-06,8.29766318904e-06,7.70007022897e-06,1.17190458013e-05,1.77570325377e-06,2.47807130072e-07,8.87180940806e-06,9.00588566388e-06,1.58300335708e-05,9.72514205955e-06,1.98351189814e-05,2.64926490824e-05,2.91587726852e-05,7.28714444742e-07,4.27686556003e-06,2.09205962752e-05,5.97750504738e-06,1.98411291308e-05,1.19679389172e-05,1.60311991085e-05,5.33536711852e-06,1.71009761469e-06,7.58979995386e-06
2035-09-01,1.38552911613e-05,2.12849777253e-06,4.07945384441e-05,1.82006576627e-05,1.2792619206e-05,3.97987613854e-05,1.64469072063e-05,2.1332640614e-05,2.02190214016e-05,1.17680183894e-05,7.48703505543e-06,2.28220443075e-05,1.69598362478e-06,9.41278591025e-06,2.3764085667e-05,2.44399319248e-05,5.19135613028e-05,2.46658818772e-05,4.6120579192e-06,1.39341517777e-05,1.24734473613e-05,2.23245960014e-05,1.3529219359e-05,2.09951214121e-06,1.26555957909e-05,1.36081754292e-05,2.87845677652e-05,9.88534103897e-06,2.6933546413e-05,2.75043463868e-05,1.4851670049e-05,7.26065401295e-06,6.06715774086e-06,4.59345059388e-05,1.04669371085e-05,2.93706306517e-05,3.69587723981e-06,3.9536795027e-05,8.93825833801e-06,1.37422719187e-05,6.08639203277e-06
2035-10-01,2.75721911727e-05,2.68241339676e-05,5.56266159579e-05,1.39670110608e-05,3.69944614552e-05,2.49086006079e-05,1.67191169956e-05,2.40157293092e-05,2.36563236588e-05,1.65402087714e-05,1.68210338811e-05,4.29305763516e-05,3.44202720238e-05,3.84628802207e-05,1.83185240011e-05,1.57197153461e-05,4.2510539591e-05,1.32832785008e-05,2.2562118278e-05,3.59065899021e-05,1.8507395772e-05,3.06490451799e-05,3.85653911508e-05,9.96696401216e-06,2.59017209828e-05,1.78753053319e-05,3.1296298971e-05,4.14533095e-05,3.87341451642e-05,2.42096309497e-05,3.97002632954e-05,1.67056885402e-05,1.9240894376e-05,3.36142297404e-05,4.05032992495e-05,6.06705491085e-05,1.92978477571e-05,1.7132199619e-05,2.65905115547e-05,3.34838034178e-05,1.12861162695e-05
2035-11-01,3.94836877149e-05,7.77465651524e-05,3.75721064453e-05,5.83985796159e-05,1.34718007151e-05,8.53383647544e-05,6.01329728462e-05,4.61200444875e-05,1.14651724592e-05,2.44683857636e-05,2.8406287487e-05,8.6803510203e-05,4.88961083257e-05,9.05012831311e-05,2.68869236866e-05,5.42464733977e-05,5.71952147842e-05,5.77282751086e-05,6.08418914922e-05,9.13312863607e-05,3.20859920802e-05,2.00621095953e-05,5.53265672352e-05,3.41411615864e-05,2.52462301302e-05,4.72893589176e-05,3.63354569875e-05,9.73148531699e-06,6.43854223957e-05,3.99930191634e-05,4.6360697308e-05,3.31124446802e-05,2.90372015678e-05,4.18948994631e-05,2.28683830604e-05,4.44897056392e-05,1.34516703838e-05,0.000105005627001,4.67265221059e-05,5.73691315367e-05,5.72930698811e-05
