time,IPSL-CM5A-LR,GFDL-CM3,MIROC-ESM,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,NorESM1-ME,HadGEM2-AO,GISS-E2-R,FIO-ESM,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,HadGEM2-ES,NorESM1-M,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
2031-05-01,2.34126154339e-05,5.83267780409e-05,3.38788772448e-05,3.43198912651e-05,4.21158525796e-05,4.38517410657e-05,2.83743967076e-05,2.2914949738e-05,2.48545160844e-05,2.42101998321e-05,3.040385162e-05,2.07400013096e-05,2.41169052997e-05,5.01122626702e-05,3.60180661624e-05,1.19840317317e-05,1.38398056281e-05,3.67259162886e-05,3.36787979125e-05,3.97122742773e-05,3.30125126701e-05
2031-06-01,2.13757722136e-05,4.7110143214e-05,4.70438443396e-05,2.12136622395e-05,3.42943569649e-05,3.42369921479e-05,1.94534651301e-05,1.77409017718e-05,1.3797057386e-05,5.85056458069e-06,3.51245259651e-05,2.95670621805e-05,2.4678025828e-05,5.46169093944e-05,2.99485045616e-05,1.12031924735e-05,3.41597070307e-06,1.62981014e-05,3.43108213201e-05,5.67581569915e-06,1.4503206918e-05
2031-07-01,8.58278829341e-06,3.70007720297e-05,2.06018724233e-05,2.28227914704e-05,3.05595014349e-05,2.76462579222e-05,1.62661744064e-05,1.24053363022e-05,1.04478180731e-05,2.82843864072e-06,2.74799211108e-05,2.46651154157e-05,1.22391319062e-05,2.94902034035e-05,1.51881348782e-05,2.74896268694e-06,1.55355603704e-06,3.25041150973e-06,4.55806244334e-06,1.45498712603e-05,9.0011836606e-06
2031-08-01,1.45935433456e-06,1.92144454919e-05,2.21759856989e-05,1.31716841042e-05,2.51887358142e-05,2.10882381301e-05,5.30511291603e-06,8.86591186083e-06,6.64858906276e-06,5.23474869716e-06,3.24169610906e-05,1.52838703646e-05,1.28429940828e-05,3.34094760373e-05,1.39932702849e-05,5.60879574912e-06,7.81885741016e-06,2.19952016778e-06,2.15102754504e-07,1.59514720811e-05,3.16661238671e-06
2031-09-01,5.1735562181e-06,1.30604403618e-05,1.59877792612e-05,3.02890072453e-05,3.22383614844e-05,3.32140756655e-05,1.41749131899e-05,1.91325217395e-05,8.55287525781e-06,4.41944201954e-06,2.2698837995e-05,1.24530954963e-05,9.23148733975e-06,2.45546676697e-05,1.49034708114e-05,3.33506217473e-05,1.3792732429e-05,1.19342721518e-05,4.21841181405e-06,1.78353396071e-05,9.25868928659e-06
2031-10-01,2.91963745553e-05,4.03771355953e-05,4.75146514873e-05,7.50598437207e-06,5.14797983063e-05,4.72847948913e-05,4.77574145003e-05,3.17850782368e-05,1.7645271555e-05,5.07981571683e-05,6.53254540263e-05,1.91931507288e-05,4.88903892526e-05,2.83967956529e-05,2.872783797e-05,3.41690918049e-05,2.27933446587e-05,3.54402291123e-05,1.36812514679e-05,5.87197813729e-05,1.447574303e-05
2031-11-01,6.49923561014e-05,6.53680106855e-05,4.66620014777e-05,2.68207948739e-05,4.37213520096e-05,7.25536501704e-06,4.18530983855e-05,4.32317775504e-05,4.58380840428e-05,6.18893340115e-05,5.60963016293e-05,3.39519039699e-05,7.74935645615e-05,7.88863634019e-05,5.25725739761e-05,6.55029827959e-05,3.0920293533e-05,6.42360682832e-05,1.81403348636e-05,6.34097334114e-05,5.70882140892e-05
2031-12-01,7.38986711895e-05,4.2736341508e-05,7.66029011478e-05,3.03213795451e-05,4.33764247418e-05,9.55682677159e-05,6.11818571896e-05,4.56198182163e-05,4.16268005665e-05,3.50043162598e-05,5.3368182724e-05,9.66150902968e-05,2.9778854039e-05,5.79544130016e-05,4.14628984294e-05,5.42285728919e-05,8.28489799763e-05,3.31006849592e-05,5.38253594901e-05,5.86599469292e-05,5.94566813691e-05
2032-01-01,5.43466950376e-05,3.30219685528e-05,7.25537537316e-05,3.685001142e-05,6.41001739723e-05,6.16560952039e-05,4.85998198201e-05,8.01180394406e-05,3.70011104678e-05,6.88038591891e-05,4.85968065883e-05,2.01736875624e-05,4.15657832583e-05,3.84089545405e-05,5.06004903905e-05,4.60031345981e-05,4.22433735626e-05,4.57807691419e-05,2.21564959637e-05,5.80878873734e-05,6.92077595107e-05
2032-02-01,5.19180939023e-05,1.91000470882e-05,6.36338458207e-05,3.36260154745e-05,3.83495822499e-05,5.21017222733e-05,4.83599167435e-05,8.55326864742e-06,3.61349250852e-05,3.16474134663e-05,5.2919390176e-05,3.18626874408e-05,4.99756171499e-05,2.41588804675e-05,2.76733926512e-05,4.95750581909e-05,1.70131840843e-05,3.15889483318e-05,3.70727028245e-05,2.50986166672e-05,2.78503780594e-05
2032-03-01,3.23497985164e-05,2.84469689783e-05,7.3356323143e-05,3.59814300464e-05,3.29176387671e-05,4.28147478184e-05,3.82232018536e-05,3.99156819957e-05,3.96854270548e-05,2.34947525054e-05,3.78004528632e-05,4.70899625119e-05,2.85609329777e-05,3.20851898193e-05,3.34058641379e-05,2.73630993044e-05,2.75810352399e-05,4.69513943244e-05,4.19099684742e-05,3.0646075417e-05,2.63590492718e-05
2032-04-01,3.90903933294e-05,3.40748588314e-05,3.38039407022e-05,3.02492025003e-05,2.96428308862e-05,4.3267896884e-05,4.15817943475e-05,3.56213610271e-05,4.0098559839e-05,3.31413189304e-05,2.41162786286e-05,3.45549247868e-05,3.46612026198e-05,3.17111270999e-05,3.63022429358e-05,3.00822359588e-05,3.2016416082e-05,3.01017680613e-05,3.5611344096e-05,3.61532175399e-05,2.13502914188e-05
2032-05-01,1.35752126447e-05,2.92790517733e-05,3.04210332009e-05,3.49611304955e-05,3.67029195066e-05,3.66009419546e-05,2.47399772585e-05,4.41383384198e-05,2.58906505223e-05,2.03994258126e-05,2.82972489837e-05,3.38181097807e-05,3.28054070681e-05,3.53962040035e-05,4.14345624651e-05,2.52856400223e-05,3.01212240694e-05,1.80286460818e-05,4.0812413941e-05,8.31898098568e-06,9.17537844884e-06
2032-06-01,2.64724211547e-05,4.90116940076e-05,4.35578385198e-05,2.16933268166e-05,5.3034355498e-05,6.03853450836e-05,2.11417440899e-05,3.26065357807e-05,1.82424873969e-05,1.34494682048e-05,3.53367344511e-05,2.7640207251e-05,3.27749090327e-05,5.229831726e-05,4.52151108321e-05,7.95722440489e-06,2.26916997419e-05,5.77186256123e-06,1.87641364391e-05,1.16107150802e-05,3.07386229386e-05
2032-07-01,1.59807310069e-05,2.47371734001e-05,1.97936170177e-05,1.69068837022e-05,3.40728243297e-05,3.53889665651e-05,2.13437712975e-05,1.72492849549e-05,8.8281613678e-06,2.40338587009e-06,3.63726277707e-05,1.69068850482e-05,9.6205333687e-06,3.22369419039e-05,2.78786675254e-05,1.80922027666e-06,2.23830990475e-06,4.21896857006e-06,3.23030174429e-06,4.88560229049e-06,1.01907575462e-05
2032-08-01,3.77646356475e-06,1.47433228695e-05,1.81951228872e-05,1.65061334474e-05,2.95379911677e-05,1.51761449918e-05,1.47871881558e-05,5.28193733043e-06,1.44162087926e-06,5.00107655622e-06,2.08832990912e-05,1.13018763993e-05,7.42146451126e-06,3.48847417215e-05,7.13517317341e-06,1.6849818061e-06,5.03144391454e-06,5.07864115207e-06,1.08040450937e-06,8.83911941448e-06,2.1197179484e-06
2032-09-01,1.51391810164e-05,2.24542052176e-05,4.12063333594e-05,2.18122468868e-05,2.17531245047e-05,1.57691666118e-05,1.55095266715e-05,7.49555395339e-06,6.58980486605e-06,1.08023292623e-05,3.81121059642e-05,3.76582652583e-05,8.17467118643e-06,1.41466585568e-05,2.51375545809e-05,9.89252786591e-06,6.43703790799e-06,3.44430009136e-06,4.77849362669e-06,1.10966406282e-05,6.04673084175e-06
2032-10-01,4.55031060653e-06,6.52143094158e-05,2.00062198322e-05,1.87936231305e-05,9.00569045825e-05,2.98021350318e-05,3.64175772726e-05,5.18746853112e-05,3.36447101745e-05,4.84832979141e-05,7.71995261175e-05,5.97387240608e-05,2.47176065184e-05,6.7362942348e-05,2.32628068867e-05,1.41110995877e-05,1.4255357731e-05,1.0944283531e-05,1.82770131232e-05,5.7907790324e-05,3.24904724299e-05
2032-11-01,5.17887591513e-05,3.92994517521e-05,3.03891548659e-05,2.5252788837e-05,8.87838290282e-05,6.98687485662e-05,4.64135905026e-05,5.91897098109e-05,3.73985088572e-05,4.95168851774e-05,4.16729368453e-05,9.57792379874e-05,3.69882341285e-05,4.9179322413e-05,6.25133994213e-05,8.68442382506e-05,2.36977628317e-05,6.34787284071e-05,2.55051767973e-05,3.81991989949e-05,1.82001915294e-05
2032-12-01,1.76708038566e-05,5.86164869295e-05,9.61305010909e-05,3.60658115824e-05,8.78644926843e-05,5.51104079932e-05,4.7979335856e-05,2.84029592739e-05,5.04096887198e-05,5.26922746563e-05,7.39825438056e-05,5.56377980198e-05,5.04924724792e-05,7.77841610432e-05,6.35471206907e-05,5.19594930752e-05,1.85857962779e-05,2.85870282823e-05,4.43640596651e-05,5.83282044924e-05,1.4789728516e-05
2033-01-01,3.54425613978e-05,6.84264538222e-05,8.25399326762e-05,4.67066473175e-05,5.34998414044e-05,6.53201967604e-05,7.13989003947e-05,3.35521034722e-05,6.39202854472e-05,3.88197087259e-05,4.37588354695e-05,4.35564417179e-05,4.90769314068e-05,2.62355952362e-05,5.18260981658e-05,7.4457427001e-05,9.82153409755e-05,2.85289661406e-05,3.48462403573e-05,6.16123230429e-05,1.47342115659e-05
2033-02-01,4.84622707972e-05,3.20171779625e-05,7.31274985204e-05,2.34213673957e-05,4.0830870906e-05,4.79170481412e-05,5.32143844288e-05,3.32507048425e-05,4.40739822807e-05,1.94723624667e-05,4.47902979583e-05,5.56424244375e-05,5.22187854291e-05,5.53552007486e-05,3.52775260176e-05,5.05413822144e-05,5.58559303976e-05,3.77728792955e-05,3.76754285493e-05,3.40233778843e-05,4.17428299832e-05
2033-03-01,3.29043696183e-05,5.40249697375e-05,3.85403782881e-05,3.90223183967e-05,4.7554731168e-05,4.14773652665e-05,3.4188191421e-05,2.59393750685e-05,4.55865572803e-05,3.5947320157e-05,2.74014844877e-05,3.97085897324e-05,1.98098579991e-05,3.67425169489e-05,2.93477932145e-05,4.18736728772e-05,1.73186365265e-05,4.6994729928e-05,4.3915481027e-05,3.88456451522e-05,3.34005192989e-05
2033-04-01,2.65804812898e-05,4.41042343482e-05,2.1198433933e-05,2.51789682352e-05,2.61562082642e-05,4.13086984433e-05,2.55609173413e-05,1.82021609968e-05,2.43313013925e-05,3.64176909594e-05,2.84968814223e-05,3.70743438301e-05,2.56968088169e-05,3.54667839864e-05,2.47923815348e-05,3.30053104508e-05,2.51940825711e-05,4.16486473114e-05,3.92590781433e-05,1.96226862499e-05,3.15404660796e-05
2033-05-01,2.43582809958e-05,4.56497647671e-05,4.27241398332e-05,4.33911129949e-05,3.94247276555e-05,3.70844489832e-05,3.14857842467e-05,2.70974985068e-05,3.4667404816e-05,2.90938108026e-05,2.40134500208e-05,3.45625429569e-05,2.66507855816e-05,3.44561048916e-05,3.27098308238e-05,2.35721890281e-05,2.87422270135e-05,2.05344440474e-05,1.29834584316e-05,3.6394779454e-05,1.90715698539e-05
2033-06-01,2.94702707038e-05,5.24966356655e-05,5.63206953302e-05,3.91316416426e-05,4.99683502918e-05,4.07619013458e-05,2.65947271348e-05,1.75623314764e-05,2.34414895203e-05,2.0344535734e-05,2.77860329826e-05,3.98790806382e-05,1.51481976619e-05,4.28642539689e-05,1.37938567125e-05,3.22172693027e-06,3.11383618934e-05,2.26900938287e-05,5.84933240003e-06,1.79616510953e-05,1.98312116822e-05
2033-07-01,3.30569882578e-05,2.19235595675e-05,2.45181942773e-05,2.13031556268e-05,4.56678361616e-05,4.6226203934e-05,1.44267350619e-05,1.30308923959e-05,1.01304523469e-05,6.97493121647e-06,3.29805502967e-05,2.48545801999e-05,1.37106302338e-05,4.10748733278e-05,1.29952438278e-05,2.01431359076e-06,6.24418651574e-06,8.85158442543e-06,1.28439747097e-06,1.12214674649e-05,2.2265837252e-05
2033-08-01,9.15971702753e-06,1.13349846439e-05,4.17069308848e-05,3.16933589784e-05,2.03266409547e-05,2.25461397349e-05,8.91012024972e-06,4.61734026378e-06,2.62389425369e-06,4.40859967165e-06,3.30161584164e-05,8.01587127626e-06,1.46678366027e-05,4.23381801565e-05,1.11104643701e-05,2.40152483652e-06,1.388570692e-06,8.70867825142e-06,2.33087584383e-07,2.51541869926e-06,1.93046481789e-05
2033-09-01,1.6189964839e-05,2.32547777728e-05,2.70417529464e-05,1.45287475607e-05,3.5412923296e-05,2.61582110397e-05,6.76754297678e-06,4.01915919744e-06,7.37012648898e-07,4.08974533673e-05,5.24438321463e-05,2.56344175796e-05,1.05768443315e-05,5.60168959748e-05,1.56041898107e-05,2.67229929705e-05,1.38352234125e-05,8.38493815536e-06,6.17664832946e-06,8.4814578854e-06,1.63384334753e-05
2033-10-01,2.90073105589e-05,3.73544046586e-05,3.75959152734e-05,3.84741223388e-05,3.58966339415e-05,3.04581948209e-05,3.05516591147e-05,3.62503109077e-05,5.39573398328e-05,2.16477972009e-05,5.38285670473e-05,4.13852563118e-05,1.55575174066e-05,4.32838738843e-05,2.22004280962e-05,8.97006792955e-05,5.87193294234e-05,3.65210180462e-05,1.36416829394e-05,4.15064783131e-05,3.44397816662e-05
2033-11-01,3.42931462001e-05,4.02180748817e-05,2.40983411762e-05,6.05010316031e-05,4.89005521255e-05,6.55055622095e-05,2.28896048813e-05,0.000110886985604,2.90257826236e-05,9.71705515743e-05,3.91940913763e-05,4.29467323556e-05,6.17206229399e-05,5.16320782524e-05,5.36331972398e-05,6.52996625918e-05,2.60544807025e-05,7.72753410274e-05,3.47732702461e-05,3.62945653251e-05,4.00825269026e-05
2033-12-01,3.42371943134e-05,6.18394642515e-05,7.35300737385e-05,4.50452273981e-05,5.23959956051e-05,5.07397555945e-05,3.87264666036e-05,7.00700573343e-05,3.62960510756e-05,4.44798127297e-05,4.47994666501e-05,0.000111409562426,2.49113704832e-05,3.8050228752e-05,7.97152803595e-05,3.08811403058e-05,3.38573671191e-05,8.71739757713e-05,2.77146800207e-05,1.98182216991e-05,2.03171758325e-05
2034-01-01,1.99911473828e-05,5.15897306551e-05,5.62949185526e-05,1.66352562019e-05,4.19244728012e-05,0.000105572153431,5.10070342191e-05,5.38383991616e-05,2.43927403062e-05,1.67643865628e-05,6.24854217979e-05,3.57961578023e-05,6.05337582724e-05,3.32020870382e-05,3.28414287196e-05,2.68124555467e-05,1.06366342585e-05,2.69250213023e-05,1.99038264067e-05,2.97569868659e-05,4.90624623386e-05
2034-02-01,4.00708049142e-05,4.81358467065e-05,8.27303979653e-05,1.99137803247e-05,2.63683836958e-05,7.82666964369e-05,2.46586438253e-05,4.99147873147e-05,2.68900324045e-05,1.9332943474e-05,4.84834037403e-05,9.22310146658e-05,1.71872273616e-05,3.31871573984e-05,1.40414011993e-05,1.66485054987e-05,0.000103772341737,4.9744900025e-05,3.26341673956e-05,3.16847686918e-05,4.37799352897e-05
2034-03-01,5.11038638251e-05,3.77272518411e-05,2.10893496842e-05,2.67696531409e-05,4.10702839796e-05,5.11233692426e-05,5.76515089961e-05,1.99981044523e-05,5.38282092748e-05,4.0045304472e-05,2.29727431626e-05,5.47160102239e-05,3.35351109371e-05,5.339402633e-05,3.01417956305e-05,6.55744500017e-05,4.37559598205e-05,5.26505391463e-05,3.84472147094e-05,2.93838555081e-05,3.30150796019e-05
2034-04-01,4.30972578442e-05,3.75470791975e-05,3.87031757176e-05,3.52061702506e-05,4.06923125335e-05,2.85859474388e-05,2.8485023803e-05,2.38454575248e-05,2.78704070752e-05,2.79900343143e-05,3.5852540312e-05,3.3214238465e-05,2.47777971809e-05,3.90250958974e-05,3.03119128754e-05,4.84766947877e-05,3.12458039497e-05,3.60885278496e-05,3.98340606418e-05,4.85350484572e-05,2.45874515583e-05
2034-05-01,3.19689544312e-05,4.5070364043e-05,3.69795457421e-05,3.22932784911e-05,4.43622543571e-05,4.15474409238e-05,4.31766335775e-05,1.58398727377e-05,2.01854631314e-05,3.99497161674e-05,4.08146637483e-05,3.86175242359e-05,2.95861994649e-05,5.97563667248e-05,4.15007958105e-05,1.50727642563e-05,2.89142489009e-05,1.88782178157e-05,2.61079092719e-05,2.5450692677e-05,2.01994065199e-05
2034-06-01,1.02263185084e-05,3.70632210434e-05,6.4367179463e-05,2.57507441711e-05,1.87122668459e-05,2.89111235361e-05,2.42438931334e-05,1.6114150364e-05,2.81208014712e-05,1.07864911251e-05,2.65429532647e-05,4.47407937221e-05,1.87619041873e-05,4.16823852122e-05,1.4631150286e-05,9.24289342189e-06,1.35800369993e-05,1.45460680869e-05,2.3527927468e-05,3.81449273846e-05,2.03599074796e-05
2034-07-01,1.49340791853e-05,2.06106677846e-05,2.99701030599e-05,8.7406723037e-06,4.13486382816e-05,4.08259560572e-05,8.5417319953e-06,2.67455891971e-06,8.10615759974e-06,1.99405016317e-06,4.20864812819e-05,3.03922139286e-05,6.33848369426e-06,2.83521173699e-05,1.21800884906e-05,4.70098204393e-06,3.98563747694e-06,2.97999167742e-06,1.0896511193e-06,6.0528159319e-06,7.71125089532e-06
2034-08-01,1.43817173557e-05,1.04203803867e-05,3.84255952667e-05,2.71818351757e-05,3.52812593292e-05,4.00529053877e-05,1.91046060283e-05,1.69606351123e-06,8.39736795371e-06,1.35112365901e-06,4.14581998408e-05,2.51062863147e-05,2.61775787213e-06,1.62821862903e-05,1.12242485228e-05,1.06063887638e-05,6.86184648657e-06,1.81989400971e-06,2.86006420934e-07,5.21158109071e-06,1.33148069413e-05
2034-09-01,1.40570093592e-05,2.81869249553e-05,2.64355667241e-05,3.3701770617e-05,3.40519156528e-05,2.55912971625e-05,7.55512272437e-06,8.64725560483e-06,6.01073665436e-06,9.38608760797e-06,4.74043566025e-05,2.13454782473e-05,1.28872991859e-05,3.01243884613e-05,1.2583529345e-05,2.44816117607e-05,6.34603585901e-06,1.40802276292e-05,2.42151911099e-06,5.49521353908e-06,2.50647005097e-05
2034-10-01,1.83793305837e-05,3.7160894711e-05,7.43958386617e-06,1.21697655413e-05,6.11777120412e-05,4.51764015452e-05,3.1931239846e-05,4.86892525654e-05,1.74267353941e-05,2.57942554451e-05,2.74478925727e-05,4.11235357509e-05,1.96351463774e-05,5.88563345088e-05,2.50650328882e-05,4.40105912362e-05,1.8145567375e-05,3.82329380955e-05,3.4296947693e-05,3.29776288709e-05,1.77697369639e-05
2034-11-01,3.44369823893e-05,3.81184036845e-05,2.20025094677e-05,3.07080949642e-05,4.86665896915e-05,6.01286369905e-05,4.60064645469e-05,8.21076350206e-05,3.92685728002e-05,4.32931900226e-05,4.83567667591e-05,8.16666444734e-05,3.40587420295e-05,7.9732606645e-05,2.36946221877e-05,6.1741721982e-05,3.80966619646e-05,6.96546849213e-05,2.76386308542e-05,5.27727135098e-05,6.26388219773e-05
2034-12-01,4.60355587961e-05,4.46929223396e-05,2.39923895909e-05,5.96542448511e-05,4.47640186773e-05,8.00003954888e-05,2.44074467951e-05,8.62184407573e-05,4.93739090416e-05,4.86709917649e-05,6.31820624524e-05,6.00427765069e-05,5.89546022381e-05,5.24670361604e-05,5.37261031847e-05,3.87875793855e-05,2.11228591091e-05,9.95243499347e-06,5.46202708002e-05,5.01269261197e-05,5.73997540544e-05
2035-01-01,4.1583613779e-05,5.34105654803e-05,7.99744117103e-05,3.87959042928e-05,6.01257597358e-05,7.41566846652e-05,4.28900350724e-05,2.66432825902e-05,3.53626384822e-05,6.82075023655e-05,3.97442386202e-05,6.52500537399e-05,2.64524491965e-05,4.20410132544e-05,4.44099681166e-05,4.64058602379e-05,5.31615616009e-05,3.95225179091e-05,2.6546213238e-05,6.5544318204e-05,5.44196359052e-05
2035-02-01,2.30516298529e-05,4.54314613307e-05,2.66235217471e-05,5.04415884279e-05,6.49216039316e-05,6.40036392724e-05,2.53159677565e-05,4.92420067622e-05,3.51601537204e-05,6.3688451129e-05,2.35017879125e-05,5.37478069115e-05,5.66740152661e-05,5.13191981998e-05,2.44802507091e-05,3.49544829338e-05,3.14347403652e-05,7.1427471994e-05,1.16315531678e-05,2.42339228256e-05,5.26942345979e-05
2035-03-01,5.89622668485e-05,3.15690636702e-05,4.92436888938e-05,4.31887659397e-05,3.09374577512e-05,5.10548610085e-05,2.52392889403e-05,5.24818151462e-05,4.53873924016e-05,2.12337258961e-05,5.19819442009e-05,6.4869183431e-05,2.58087056221e-05,3.24343263747e-05,4.42236673229e-05,3.7413306061e-05,3.53035476499e-05,2.65356648015e-05,2.2623571905e-05,3.23410555817e-05,2.15749995732e-05
2035-04-01,2.98798842095e-05,4.02962453639e-05,4.90785746175e-05,4.12054276239e-05,2.45418636003e-05,3.60322092092e-05,2.95994103807e-05,2.94239869416e-05,2.27863640248e-05,2.19528823913e-05,4.30884072102e-05,4.42125510745e-05,3.0035670148e-05,4.55257013094e-05,4.17470381661e-05,2.59774500418e-05,3.41702741805e-05,1.87634777831e-05,2.76643259505e-05,3.36163040629e-05,2.93375883952e-05
2035-05-01,3.1904880359e-05,4.14710166297e-05,4.02124450678e-05,3.21982695823e-05,3.81028002418e-05,3.06613261879e-05,1.47527818323e-05,1.30571162953e-05,1.48239824739e-05,3.11152208767e-05,3.74596368526e-05,3.25114904626e-05,2.23046568941e-05,4.68127655906e-05,3.79483233499e-05,2.75472463965e-05,3.66911649724e-05,1.93542364286e-05,2.94288426598e-05,2.76972147428e-05,1.81835160869e-05
2035-06-01,2.28863104326e-05,4.46857931517e-05,5.09406971408e-05,1.75483709609e-05,2.14561662517e-05,5.15050830775e-05,3.77622366917e-05,2.04081248863e-05,2.55372768834e-05,2.36230405876e-05,4.71645828194e-05,3.15769451239e-05,2.12111790254e-05,2.9270266558e-05,2.8464323792e-05,1.92412598575e-05,1.18397469045e-05,1.77343408723e-05,7.46997821166e-06,1.39175726114e-05,1.50891714644e-05
2035-07-01,9.00114827451e-06,2.16944500835e-05,2.43602089768e-05,1.69906597444e-05,3.70518799855e-05,2.72184999327e-05,1.65247185275e-05,1.2837022994e-05,4.80615139118e-06,1.95851784369e-06,4.32922781404e-05,2.34000300528e-05,5.3745882562e-06,3.10308207212e-05,1.8933800408e-05,1.05786848535e-05,4.94886579631e-06,1.27658204292e-05,9.75068934242e-07,2.26602425452e-05,2.29252281575e-05
2035-08-01,1.41449838509e-05,1.63535532162e-05,2.46063568435e-05,2.70596881364e-05,1.06532893559e-05,2.98774622934e-05,5.82879949719e-06,4.77516882634e-06,3.4317825703e-06,3.33290712684e-06,3.10709741882e-05,5.52462081037e-06,6.81743848484e-06,2.83062428577e-05,1.7710266598e-05,1.10009631542e-05,8.00105775733e-06,1.23796621665e-06,4.10877198525e-07,1.00522628751e-05,1.65230169841e-05
2035-09-01,2.74776527078e-05,1.11334395664e-05,3.50932708291e-05,1.16978807432e-05,5.04326531162e-05,2.50298854856e-05,5.69750561555e-06,2.36428898442e-05,5.32697679034e-06,1.19557847765e-05,3.07152233177e-05,1.63830452645e-05,1.08524561228e-05,5.51947050337e-05,2.03776119937e-05,3.19488208712e-05,5.86489759344e-06,1.6330208382e-05,1.20909213982e-05,2.04252498709e-05,1.27291569405e-05
2035-10-01,4.51934415082e-05,4.05167534912e-05,3.15088168766e-05,2.59057095536e-05,4.583161414e-05,1.9637298639e-05,3.94951132168e-05,3.31787164811e-05,4.44577231974e-05,2.56348547997e-05,8.06437567462e-05,4.32746715281e-05,1.78265683295e-05,3.47982894969e-05,3.10350247774e-05,4.30014326542e-05,8.49277551294e-06,2.38865141e-05,3.49197148483e-05,6.2616426779e-05,2.64712526327e-05
2035-11-01,2.3959009809e-05,7.16228134365e-05,5.23512564541e-05,4.3636862174e-05,7.4013431193e-05,4.39246954556e-05,7.99722949725e-05,6.58850852168e-05,3.67899199773e-05,2.2559789099e-05,4.55746718065e-05,4.4524404196e-05,1.83068600839e-05,0.000118950771594,9.74241795322e-05,5.34663396744e-05,4.62910651376e-05,2.35024963331e-05,2.61834412413e-05,5.208987277e-05,5.47947378176e-05
2035-12-01,2.31776681403e-05,3.97485290478e-05,6.39810897458e-05,6.45208231072e-05,6.75251156963e-05,4.99646153912e-05,7.39910858303e-05,4.93566209998e-05,6.20344245363e-05,2.15736065565e-05,5.05439704739e-05,4.53530942953e-05,5.0905133197e-05,7.07125289929e-05,6.71362008688e-05,5.28109648842e-05,7.07512370441e-05,0.000104228252894,1.75180788704e-05,5.92233417895e-05,4.82345994117e-05
2036-01-01,5.88229179357e-05,3.27180008336e-05,6.94687519475e-05,5.28562870022e-05,7.46267047589e-05,5.2682923706e-05,8.88814682993e-05,1.90930880335e-05,8.28338338124e-05,5.43348340302e-05,3.34140102799e-05,6.64095258495e-05,4.20288041355e-05,6.7428846034e-05,6.71937887091e-05,5.06780339124e-05,4.54825199627e-05,2.88300798275e-05,4.79038921705e-05,5.6236620973e-05,4.03313183467e-05
2036-02-01,3.7408794924e-05,1.87392475747e-05,5.45568671441e-05,4.15146686646e-05,4.61158913367e-05,5.10699256362e-05,5.83781096187e-05,3.72631033903e-05,3.25434874412e-05,4.85657813962e-05,2.87648896726e-05,2.15127809497e-05,4.69425461077e-05,3.13442127814e-05,2.63653065405e-05,6.49942153142e-05,2.2001701988e-05,5.10777172167e-05,5.83820766354e-05,4.25880853678e-05,2.1162480672e-05
2036-03-01,4.91404665581e-05,2.88194017154e-05,4.05956234924e-05,5.94239344173e-05,3.54153643987e-05,6.84511080181e-05,4.3100255223e-05,2.62984127642e-05,2.86287507606e-05,2.85439710708e-05,2.78091988927e-05,8.28225175307e-05,2.16896535658e-05,3.17639608706e-05,4.17454949557e-05,5.83259492963e-05,1.94457361648e-05,6.21048966423e-05,3.43128748812e-05,1.75788251606e-05,1.25639828834e-05
2036-04-01,1.66341426393e-05,3.65205238116e-05,2.86298123683e-05,9.85478725852e-06,2.72700229781e-05,2.96798686274e-05,3.58027551657e-05,3.88188431812e-05,3.10074174649e-05,2.04919452656e-05,3.84393222248e-05,3.35130778694e-05,2.71491510789e-05,4.17090377054e-05,2.75880477905e-05,2.42656879739e-05,2.83983924116e-05,4.08742198488e-05,2.51475451738e-05,3.08099407751e-05,2.54564148625e-05
2036-05-01,2.60551369706e-05,3.16849904796e-05,5.09843096855e-05,2.17135414732e-05,3.0966470888e-05,4.43656400118e-05,2.49665074282e-05,2.17894054518e-05,1.43344924027e-05,3.79492045708e-05,2.91839943998e-05,2.82063249567e-05,1.26897856914e-05,4.14773037825e-05,2.87558904246e-05,2.5326282769e-05,2.2940232189e-05,2.11905535252e-05,3.3709629549e-05,3.19291884807e-05,2.50756907397e-05
2036-06-01,2.33561738021e-05,4.34869634015e-05,4.42557614709e-05,1.03619281094e-05,1.94917724154e-05,4.31648990343e-05,1.48506515719e-05,3.95031416297e-05,9.3216322e-06,2.81166219771e-05,2.95174702861e-05,4.26451948139e-05,1.60641660269e-05,5.20252663461e-05,1.39237500573e-05,6.30389849426e-06,2.51740935612e-05,2.37552194449e-05,1.02899213674e-05,1.74209815668e-05,2.10505521246e-05
2036-07-01,1.54937076147e-05,2.62568100122e-05,2.44607906401e-05,1.10585510538e-05,3.59142291397e-05,5.60870969518e-05,9.17286662469e-06,2.54517830711e-05,3.51468476512e-06,6.59633918873e-06,2.81556863229e-05,1.32467339161e-05,7.27064025973e-06,2.75648775847e-05,7.53524302185e-06,7.92656153895e-06,7.92311142223e-06,1.24225553009e-05,5.11249664551e-06,1.28476339038e-05,1.47131250624e-05
